,text,label
6272,@SouthwestAir @love_dragonss LAUREN OMG IM DEAD IM SO SO HAPPY FOR YOU YES YES,positive
6273,@SouthwestAir you're the best,positive
6274,"@SouthwestAir Customer relations line had busy signal too, called the normal line and the service rep thought I was dumb for not knowing.",negative
6275,@SouthwestAir I've never met my favorite band and it would be sooo amazing to win destination dragons.,neutral
6276,@SouthwestAir @love_dragonss LAUREN OMG BEST AIRLINE EVER,positive
6277,@SouthwestAir Didn't see travel had to be compete for unused funds by expiration date hidden in the fine print. Never saw that before.,negative
6278,@SouthwestAir @love_dragonss AHHHH YES LAUREN,neutral
6279,@SouthwestAir @love_dragonss holy fuckinf shit,positive
6280,@SouthwestAir @love_dragonss oh my god LAUREN OH MY GOD OH MY GOD,positive
6281,@SouthwestAir my birthday is February 24th which is the date of the imagine dragons in flight concert btw,neutral
6282,@SouthwestAir @love_dragonss LAUREN HoLY SHT,neutral
6283,@SouthwestAir Thank you thank you thank you,positive
6284,@SouthwestAir after a long wait of over an hour my mother's bag did not make it. We filed a report and are waiting. Thanks for your help,negative
6285,@SouthwestAir  goes to court to gain access to @Delta gates at Love Field  http://t.co/ILqzmMJiYQ #deltanews,neutral
6286,@SouthwestAir @love_dragonss LAUREN IM SCREAKJMF,neutral
6287,@SouthwestAir when will sw return to customer service?  Business travelers made sw now sw ignores us.,negative
6288,@SouthwestAir are you guys gonna be giving away any tickets for @Imaginedragons at @VinylVegas? #DestinationDragons,neutral
6289,@SouthwestAir @karajusto SWA is willing to follow up. FINALLY.,neutral
6290,@SouthwestAir is hiring for their Emerging Leader Development Program- Last day to apply is TODAY! Apply here: http://t.co/jLHM0x7UkB,neutral
6291,@SouthwestAir When does PV get approved? I am ready to go!!,neutral
6292,@SouthwestAir #3854 ATL to RDU. Snow forecasted for Raleigh this evening.,neutral
6293,@SouthwestAir your app repeatedly crashed and failed to display my name when checking in. Was unable to use app. http://t.co/0kN7PjelZL,negative
6294,@SouthwestAir Sorry! Thought I did. It's done now.,neutral
6295,@SouthwestAir No I have not.,negative
6296,@SouthwestAir yea but I was hoping to avoid the ticket difference amount as a birthday courtesy? #flysouthwest #lovesouthwest #mybday,negative
6297,@SouthwestAir can @Sagerooski &amp; I use your luggage scale to measure our weight loss? One scale for each foot @ home is not accurate anymore.,negative
6298,"@SouthwestAir OH MY GOSH SERIOUSLY?! you just made my day, week, year!!! No one will appreciate this more than me!!!",positive
6299,@SouthwestAir boarded plane only to be told to get off as it wasn't our plane. Now an hour delay. 😭😭,negative
6300,@SouthwestAir when are you opening the flights beyond august 7th???,neutral
6301,@SouthwestAir pleasantly surprised to be boarding my flight on time this morning at @Fly_Nashville. Good job!,positive
6302,"@SouthwestAir Ahhhh! Sorry, just followed.",neutral
6303,@southwestair TWO hours on the plane at the gate?!? This is undignified behavior for you. And the apology isn’t enough. #freedrinkcoupons,negative
6304,"@SouthwestAir she cut people off 35 minutes before flight time to check in bags, for a flight that was delayed 2 hours! I waited 8 more hrs!",negative
6305,@SouthwestAir I want to file a formal complaint against a disgruntled employee @ LaGuardia who ruined mltple people's travel plans yesterday,negative
6306,@SouthwestAir Awesome!!! Sending now.,positive
6307,@SouthwestAir I left something on a plane landing at Midway last night because I am a responsible adult -- got a number for me to call? TY!,neutral
6308,@SouthwestAir Hi! Just got my TSA pre-check # &amp; put it in my acct. But it's not on my boarding pass for a flight this p.m.Can it be updated?,negative
6309,@SouthwestAir why do your MDW gates have so many fewer seats than your planes?,negative
6310,@southwestair really?!? 1.5 hours ON THE PLANE and at the gate??? Jax2BNA. Like we haven’t waited days to get home #notokay,negative
6311,@SouthwestAir Thank you!,positive
6312,"@SouthwestAir There is no option just to Cancelled Flight? I don't want to change flight, I want to Cancelled Flight.",negative
6313,@SouthwestAir Thank you for your time!,positive
6314,"@SouthwestAir Lastly, for a company that's trying to put the love in flying it would be nice to have someone personally address my concerns.",negative
6315,"@SouthwestAir In my letters to follow, I will be sure to include my Rewards Number, twitter handle, and email address.",neutral
6316,"@SouthwestAir Flight 2078 to Balt hit turbulence, babies cried, kids vomited. Chaos. Flight attendant Caroline was a superhero.",negative
6317,"@SouthwestAir By the way the flight number was 1703, please feel free to fact check my complaints about leave time &amp; baggage time.",negative
6318,@SouthwestAir Finally got me home #BNASnow,neutral
6319,"@SouthwestAir Therefore, since I've received no recourse through phone I have submitted an email complaint &amp; a letter via mail will follow.",negative
6320,@SouthwestAir I consider myself a loyal customer to the brand but I'm astounded at the lack of concern about customer's flying experiences.,negative
6321,@SouthwestAir This experience was the worse flying experience I've ever had. To be met w/ contempt from your Customer Service makes it worse,negative
6322,@SouthwestAir looking for cheap flight to vegas,neutral
6323,@SouthwestAir please let those with nothing in overhead bins to exit first. Fly a lot and only bring purse. Tired of running for connection,negative
6324,@SouthwestAir All I requested was a refund of my Reward Points that I used to purchase the flight and he refused.,negative
6325,@SouthwestAir So today I call into Customer Service &amp; speak with Wendell Holton in the Dallas office &amp; I am told there is nothing he can do,negative
6326,"@SouthwestAir We did not get a single answer from any Southwest personnel. After an hour's wait. No apologies, no explanation.",negative
6327,"@SouthwestAir I, along with other passengers repeatedly asked Southwest personnel what was taking so long, where was our luggage.",negative
6328,"@SouthwestAir took delivery of N8661A, a new Boeing 737-8H4 yesterday. http://t.co/5z9STyUQJ3 #DFW #DAL #airlines",neutral
6329,"@SouthwestAir Next once we arrived to Atlanta, we waited a full HOUR before our luggage was placed on a carousel. One hour!",negative
6330,"@SouthwestAir Secondly, we did not begin boarding on time despite our aircraft being present and deplaned. Thus we left over 30 min Late Flight",negative
6331,@SouthwestAir 2 bags fly free!  So what's with all the carry-on's? #packingayak @BrianReganComic,negative
6332,@SouthwestAir First there were cockroaches crawling on the counter at the gate and visible mouse traps under the seats at the gate,negative
6333,@SouthwestAir I am completely displeased with the service I received on yesterday flying from LGA to ATL.,negative
6334,@SouthwestAir Landed in Nashville! Thanks for taking care of us! http://t.co/RYXbPLgMnK,positive
6335,@SouthwestAir when will you be accepting reservations past August 7?,negative
6336,@SouthwestAir Thanks I just sent a DM with this info.,neutral
6337,@SouthwestAir Thanks for the info! Have a good day.,positive
6338,"@SouthwestAir FS4VE7 when I corrected the attendants error she gave me attitude made a rude show of taking back nuts&amp; said ""well i was Late Flight""",negative
6339,@SouthwestAir @DeltaPoints hey at least you guys are honest with your customers unlike @Delta,positive
6340,"@SouthwestAir first time flyer, scheduled a (round)trip. set on departure date not sure on returning date, policy/fees on changing Re Flight",neutral
6341,@SouthwestAir I just sent a screen shot of the incident report.,negative
6342,@SouthwestAir I couldn't fly you today &amp; it made the trip harder + had to pay for my checked bag. #DevotedyYours but for today. :(,negative
6343,"@SouthwestAir Oh no worries NL, no disappointments here. Better to have NO lounges than like #Delta who has them but does disappoint!",positive
6344,@SouthwestAir Flight 4110 MCO to ISP delayed. Any details on why?,negative
6345,@SouthwestAir when will you have flights for October 2015 available?,neutral
6346,@SouthwestAir CEO discusses possibilities of NHL Vegas arena naming rights http://t.co/t3E4SH5xNg @SMUSportMgt #sportsbiz,neutral
6347,@SouthwestAir thanks for getting me back to Nashville. Big thanks to the pilots on the 6:15 out of Baltimore. Flying in snow landing on ice.,positive
6348,@SouthwestAir just did last night. Thanks for following up. :),positive
6349,@SouthwestAir for the win as always- saved my day and got me on a direct to Orlando. 🎉🎉🎉,positive
6350,@SouthwestAir Not possible to carry-on and put in a closet/overhead? Had success doing that with other airlines. Thanks,neutral
6351,"@southwestair Hi, how do I add a flight to my account? Just created it",neutral
6352,@SouthwestAir de-icing is important!,positive
6353,@SouthwestAir THANK YOU for finally making your boarding passes work with passbook,positive
6354,@SouthwestAir any delays today @CAKairport to Orlando?,neutral
6355,@SouthwestAir so was there a winner for #DestinationDragons ???,neutral
6356,@SouthwestAir Thanks for reminding me about my upcoming trip to Florida but you really didn't need to... http://t.co/p6r5rt5Ow5,neutral
6357,"@SouthwestAir Today is going to be the day, I can feel it!  Thank y'all for your support throughout! We're coming home Nashville! #Octavia",neutral
6358,"@SouthwestAir I love and appreciate the fact that you guys rarely Cancelled Flight flights and are on time, but I need a Cancelled Flightlation this time. 🙏",positive
6359,@SouthwestAir  flight at 630 from fll kiosk just opened. Rude attendants because now everyone is Late Flight. http://t.co/2Boh2Mh3cb,negative
6360,@SouthwestAir why is your website downnnnn :( ugh,negative
6361,@SouthwestAir @CourtSnod hopefully Nashville is open. I want to come home today,neutral
6362,@HillAConlin @SouthwestAir hi! get a solar charger from Amazon! Game changer to plug usb into charge. :),neutral
6363,@SouthwestAir will you please tell me if I'll make my flight out of here tomorrow 8am? I've been tryin for 3 days now to leave,negative
6364,@SouthwestAir Had a bad experience with them last week.  They broke my bicycle that I had brought with me to do a bike ride in Fla.  Why?,negative
6365,“@SouthwestAir: @TinaIsBack I'm so sorry for your frustration. Did you get rebooked? ^SW” I've been rebooked 4 times!! Still stuck!! #SMH,negative
6366,@SouthwestAir 75 minutes and still waiting for skis to be unloaded. You should be ashamed. It's 1:30 in the morning.,negative
6367,"@SouthwestAir neveind, it's been found and on its way. Thanks for making the process so painless",positive
6368,@SouthwestAir What are your services? What promotion you have at the moment? #ModeloDeNegocio #innovation #innovacion #BusinessModel,neutral
6369,@SouthwestAir my bag was Late Flight-checked and put on a different flight from OAK-&gt;MSY. Having troubles tracking it down. Any help?,neutral
6370,@SouthwestAir @JohnWayneAir Thank you both very much!!,positive
6371,@SouthwestAir you are the #Official airlines of #DivadaPouch aka #ThePoopQueen http://t.co/XXY2d2iMnP,positive
