,text,label
9947,@USAirways more like USDELAY-ways. Another long 'paperwork' reLate Flightd delay - Friday in Charlotte. Today in Philly. #letsgoalready,negative
9948,@USAirways your customer service at CLT is terrible!!! My flight was delayed from JFK for 2 hours!  Get to CLT to horrid customer service!,negative
9949,"@USAirways flight 2022 out of Phil, no update and was supposed to leave 15 minutes ago.  Sitting in airport, wondering#irritated",negative
9950,"@USAirways  Flight 4454 aircraft at gate, but no crew?  Will be 2+ hours Late Flight to destination. Come on!",negative
9951,@USAirways Please can someone contact me regarding my missing bag? It has been 3 days. Online tracking shows nothing.,negative
9952,@USAirways 3818 delayed. blue skies all over. #whyisusairALWAYSDELAYED???,negative
9953,@USAirways Ill never fly you again due to the emotional &amp; financial stress you have caused me because of one of your staff members errors.,negative
9954,@USAirways where are my bags?,negative
9955,"@USAirways thanks to you, you have now incurred us approximately 2000 dollars in fees due to a staff members screw up.  #neveragain",negative
9956,"@USAirways when AA gate supervisor 600117 was asked for his superiors name, response received was ""the CEO of #AmericanAirlines"" #merger",neutral
9957,@usairways @BarclaycardUS 1 hr wait so far for customer service. yes bad weather but do air traffic controllers answer your phones?!??,negative
9958,@USAirways AA Gate Supervisor emplid 600117 allowed flight AA67 to leave JFK to SJ on 20feb15 w/o 8 customers that made final boarding call.,neutral
9959,@USAirways thanks for being so bad you make a two day train trip look appealing!!,negative
9960,@USAirways you have got to be kidding me!  No info on 4565 from DCA to BGR and your phone line tells me to call back Late Flightr?,negative
9961,@USAirways Its pretty ridiculous that at PHX sky harbor you have 4 (!) employees working check in on a SUNDAY afternoon. 30 min &amp; counting..,negative
9962,@USAirways Really hoping I don't get charged for this flight because they couldn't handle the influx of calls. Bummer.,negative
9963,@usairways I have been on hold for over 3 hours.  Please help! http://t.co/tyXAZtMQ1U,negative
9964,"@USAirways I promise, if I can help it I will nvr fly w/u again. Even if I have 2 pay more $$$ 2 fly w/ sum1 else #badcustomerservice",negative
9965,@USAirways yesterday we were delayed for SIX hours w/lil to NO explanation we paid LOTS of $$ 2 fly w/u &amp; this is how u treat ur customers?,negative
9966,@USAirways I have nothing but issues when I fly w/u what's up w/that?! #travel #vacation #awful,negative
9967,@USAirways you should update your passbook passes with any gate changes.,neutral
9968,@USAirways customer service fail... Todays experience will ensure I do my best NEVER to utilize you again...,negative
9969,@USAirways -- I've been on hold 40 mins to Cancelled Flight my reservation for this afternoon. Is there another way? Web tells me to call.,negative
9970,"@USAirways suggest you failures make a HUGE donation to @the_USO  Charlotte, NC as THEY provided GREAT customer service today, unlike you.",negative
9971,@USAirways this is how concerned your gate attendants at C26 are this afternoon. #nocommunication #nocrew http://t.co/hFjYN2vtVj,negative
9972,@USAirways 2nd plane forced to get off due to mech and wait for 3rd need housing and meals in STT need help b4 we arrive at STT please,negative
9973,@USAirways I need an actual person in customer relations for a refund. What # can I call? I will dispute this charge on my credit card.,negative
9974,"@USAirways this is my 2nd attempt to call US airways dividend miles, 52 minutes no help hung up - #usairways #BS http://t.co/GiEnNyqN22",negative
9975,"@USAirways @ClaudOakeshott don't need this link, after getting a person u now say u don't know where bags are. Lost on a nonstop phx to jfk.",negative
9976,@USAirways is absolute crap this week!!,negative
9977,"@USAirways got transf. to Dividend Miles...need to change flight.  Grandma just passed, need to change ticket ASAP. Update on wait time?",neutral
9978,".@USAirways trying to get a partner PNR, and have spent more than 1 hour on hold.  I know its snowing somewhere, but this is awful",negative
9979,@USAirways on the phone over an hour waiting for customer service  got wrong fight information cost us 6 hours from trip. Frustrating!!!,negative
9980,@USAirways @united each says the other has my luggage. On hold almost 3.5 hrs with @USAirways. @united hung up 3x. http://t.co/dr5oCtp1DY,negative
9981,@USAirways Just Cancelled Flight every flight I have why don't you.,negative
9982,"@usairways Is your reservation phone number working? Called 10x in the last 3 days, and haven’t gotten through.",negative
9983,"@USAirways @AmericanAir as a Gold Dividends member, why can't I get anyone on phone to handle my Cancelled Flighted American flight tonight 😡",negative
9984,@USAirways really nigga.. Ur a fuck boy,negative
9985,"@USAirways I sympathize re:weather issues, but when times get tough, call in more folks. Over two hours on hold for 4-minute fix. #FAIL",negative
9986,@USAirways just told by supervisor that they won't guarantee the empty seats to standby passengers with flights Cancelled Flightled so can sell them,neutral
9987,@USAirways i will be on this plane while on the ground longer than i will be in the air. US5235,negative
9988,"@USAirways has failed me all day long, should I blame it on @AmericanAir ?",negative
9989,@USAirways What's the contact number for the corporate baggage office in Phoenix?,neutral
9990,@USAirways 1 hour and counting on hold :( why? http://t.co/clOB5qwMXR,negative
9991,@USAirways  you Cancelled Flighted &amp; rescheduled my flight &amp; still getting updates &amp; can't find my current flight on my account http://t.co/8Je1h3666w,negative
9992,@USAirways now after an hour on the plane and knowing of a maint issue ahead of time they just announced another 30 mins. Y r we on plane?,negative
9993,@USAirways according to @wtop DCA seems to be recovering nicely from yesterday's snow so why are you Cancelled Flightling flights out there?,negative
9994,"@USAirways Cancelled Flightled flight this AM. There was avail flight to PHL today u said was sold out. I had to buy 2nd ticket, u need to refund me.",negative
9995,@USAirways @AmericanAir seriously with all the service issues you are having right now this is what you decide to tweet?? Unbelievable,negative
9996,@USAirways Flight 4210 been sitting @Bradley_Airport gate 27 for 10 min w door open since we arrived. Still no jet bridge. Can someone help?,negative
9997,@USAirways new F/As from DFW to CLT this morning did a great job. Well Done!,positive
9998,@USAirways why have me board a plane knowing there is a maint issue?  US5235.,negative
9999,@USAirways with this livery back in the day. http://t.co/EEqWVAMmiy,neutral
10000,@USAirways waiting all day at ATL since flight this am Cancelled Flightled. 1 standby told no seats and group of 15 shows up Late Flight and gets on to PHL,negative
10001,@USAirways the link doesn't work..,negative
10002,@USAirways spent 1.5 hours in line trying to get on a flight home tonight only for it to be Cancelled Flightled an hour Late Flightr. Not even snowing at DCA,negative
10003,@USAirways flight 838 now leaving after 6 hour mechanical delay. Need lodging voucher and meals tonight in st Thomas who do I see?,negative
10004,@USAirways care to elaborate on why CHA to DCA is Cancelled Flightled this evening?,negative
10005,@USAirways help im falling out of one of your planes,negative
10006,"@USAirways this has been my WORST flying experience with you guys, you need to do better",negative
10007,@USAirways going to miss my connection because my flight home has been delayed and now no gate agent to get us off the plane-so frustrated,negative
10008,@USAirways never flying you guys again. your customer service is awful,negative
10009,@USAirways telling a man theres NO FLIGHTS for the next 10 hrs!!! NO standby! NOTHING! NO OPTIONS! trying to get to sick child! #FireVan!,negative
10010,@USAirways missing our connection due to delay out of @LAS. Told not looking good for tmrw either. We will be stuck in #CLT. Help!,negative
10011,@USAirways UR employee named VAN @ ticket counter in #Philadelphia. EXTREMELY RUDE! a Father trying to get home to sick kid missed flight.,negative
